ACCOUNTID,RENEW,INTERCEPT,PLAYOFF,TENURE,OPENSNINETY,NOTES,TICKETSPEND,LIFETIMEMERCHSPEND,MISSEDALL,TENDUMMY,DISTANCE,PAWP,EMAILCATEGORIES,CATEGORYDUMMY,MISSEDREG,LOGINS,CLICKS90,PAWP,RAND
215833,1,1,1,9,0,0,2340,0,0,1,7,0,3,1,0,0,2,0,0.547910427
445514,1,1,1,5,3,0,3560,0,0,1,39,0,1,0,0,0,4,0,0.548068916
285749,1,1,1,9,0,0,3380,0,1,1,1,0,14,1,0,0,0,0,0.548069877
121970,1,1,1,9,2,0,2700,0,0,1,45,0,3,1,0,0,2,0,0.548076372
4224550,1,1,1,5,1,0,3900,0,0,1,25,0,2,1,0,1,3,0,0.548187767
167378,1,1,1,9,3,0,2700,0,2,1,52,0,2,1,0,0,0,0,0.548188696
424295,1,1,1,5,0,2,2600,0,0,1,16,0,3,1,0,0,1,0,0.548265036
161955,1,1,1,9,1,0,2700,0,1,1,78,0,3,1,0,7,2,0,0.548287943
384409,1,1,1,4,6,0,2600,0,1,1,10,1,4,1,1,0,11,1,0.548402776
125633,1,1,1,9,0,0,3380,0,3,1,37,1,3,1,1,0,3,1,0.548437456
427056,1,1,1,9,0,0,5340,0,0,1,125,0,2,1,0,26,0,0,0.548473728
419290,1,1,1,5,4,0,2600,31.95,0,1,18,1,5,1,0,0,0,1,0.548481391
126062,1,1,1,9,1,0,3900,0,0,1,2593,1,2,1,0,0,1,1,0.54860311
195538,1,1,1,9,4,0,2340,0,0,1,13,0,3,1,0,0,3,0,0.548632784
140153,1,1,1,9,1,0,4680,0,0,1,19,0,2,1,0,0,0,0,0.548739855
4226605,1,1,1,5,1,0,9360,0,0,1,15,0,3,1,0,42,8,0,0.548834486
294362,1,1,0,9,0,0,3960,0,0,1,66,0,2,1,0,0,0,0,0.548969409
4649806,1,1,1,4,0,1,3900,0,0,1,74,0,14,1,0,0,0,0,0.548971801
399996,1,1,1,6,1,0,2600,0,0,1,579,0,2,1,0,0,1,0,0.548984232
134884,1,1,1,9,0,0,2340,0,0,1,17,0,14,1,0,0,0,0,0.549030526
377919,1,1,1,6,0,0,3560,0,1,1,35,0,1,0,0,0,1,0,0.549033394
190148,1,1,1,9,1,0,9360,0,2,1,43,0,2,1,0,0,0,0,0.549062675
101851,1,1,1,9,0,0,2340,0,2,1,33,1,3,1,0,0,1,1,0.549066827
199091,1,1,1,9,1,0,3510,0,0,1,32,0,5,1,0,4,2,0,0.549079458
630970,0,1,1,9,0,2,23140,0,0,1,25,0,2,1,0,0,0,0,0.54921328
425791,1,1,1,4,1,1,3560,0,0,1,5,0,3,1,0,0,9,0,0.549289422
427474,1,1,1,9,2,1,3560,0,2,1,122,0,4,1,0,0,3,0,0.549304417
255961,1,1,1,9,0,0,2600,0,0,1,1,1,1,0,0,0,0,1,0.549318172
145004,1,1,1,9,0,0,1980,0,0,1,21,1,2,1,0,0,2,1,0.549345117
354467,1,1,1,9,0,0,5400,0,2,1,78,0,1,0,0,44,0,0,0.549423581
290061,1,1,1,9,8,0,7800,0,1,1,19,0,5,1,0,0,19,0,0.549563137
212786,1,1,1,9,2,0,4680,0,0,1,22,0,3,1,0,11,0,0,0.549726214
230441,1,1,0,9,1,0,1780,0,0,1,32,0,1,0,0,0,1,0,0.549728607
153771,1,1,0,9,2,0,3510,0,0,1,24,0,4,1,0,0,6,0,0.549787852
452011,1,1,1,3,3,1,2600,0,0,1,140,1,2,1,0,0,2,1,0.549797134
444139,1,1,0,5,0,0,1300,0,0,1,27,0,5,1,0,0,2,0,0.549850581
184505,1,1,1,9,0,0,5400,0,0,1,30,0,1,0,0,5,0,0,0.549964546
147402,1,1,1,9,7,0,2340,0,2,1,24,1,4,1,0,0,9,1,0.55000051
161031,1,1,1,9,5,0,2340,0,3,1,43,1,6,1,1,0,1,1,0.550015164
294923,1,1,1,9,4,0,7800,0,1,1,20,0,7,1,1,0,1,0,0.550087326
290468,1,1,0,9,0,0,3960,0,0,1,24,0,7,1,0,0,0,0,0.550131773
202897,1,1,1,9,2,0,6750,0,0,1,6,1,1,0,0,1,4,1,0.550224266
442159,1,1,1,3,5,0,3560,0,0,1,26,1,3,1,0,0,6,1,0.550233702
254663,1,1,1,9,4,1,2700,0,0,1,16,0,6,1,0,0,6,0,0.550341637
133454,1,1,1,9,2,1,9750,55.99,1,1,32,1,5,1,0,5,0,1,0.550404932
145246,1,1,1,8,5,0,4680,0,0,1,6,1,2,1,0,0,9,1,0.550407466
410094,1,1,1,3,2,0,3560,0,0,1,2606,1,4,1,0,107,6,1,0.550479632
248118,1,1,1,9,0,0,1170,0,0,1,25,1,5,1,0,0,3,1,0.550494725
378887,1,1,1,6,4,0,2600,0,0,1,51,0,4,1,0,0,1,0,0.550627951
367524,1,1,0,9,6,0,5400,103.72,0,1,42,0,7,1,0,0,7,0,0.550712637
284374,1,1,1,9,4,0,15600,0,0,1,22,0,2,1,0,0,2,0,0.550795397
199003,1,1,1,9,0,0,2700,0,1,1,78,0,2,1,1,0,2,0,0.550953225
375312,1,1,1,5,4,0,1780,0,0,1,39,0,3,1,0,1,6,0,0.55096665
404748,1,1,1,4,7,0,3560,0,0,1,49,1,3,1,0,0,6,1,0.551097105
2768606,1,1,1,4,4,0,4680,0,0,1,6,1,2,1,0,0,1,1,0.551305029
250164,1,1,1,9,0,0,4680,0,0,1,63,0,1,0,0,0,0,0,0.551344315
428244,1,1,0,9,0,0,5400,0,1,1,89,0,1,0,0,0,0,0,0.551407013
468074,1,1,1,3,3,0,3560,35.95,0,1,37,1,2,1,0,0,7,1,0.551425793
222015,1,1,1,9,3,0,3960,0,0,1,27,1,3,1,0,0,6,1,0.551445105
5718726,1,1,1,2,0,0,2700,0,0,0,1232,0,1,0,0,0,0,0,0.551446837
373717,1,1,1,7,1,0,5400,0,0,1,12,0,3,1,0,0,5,0,0.551513488
236469,1,1,1,9,0,0,1780,0,3,1,30,0,5,1,2,0,0,0,0.551526943
395266,1,1,1,9,1,0,5400,0,1,1,7,1,3,1,1,0,1,1,0.551538688
437099,1,1,1,9,2,0,1300,107.45,0,1,137,1,3,1,0,0,1,1,0.551583953
357998,1,1,1,5,9,0,1980,0,0,1,138,0,4,1,0,2,10,0,0.5516009
162461,1,1,1,9,1,0,1980,0,0,1,18,0,2,1,0,0,3,0,0.551614401
236612,1,1,0,9,1,0,1300,0,3,1,199,0,1,0,1,0,3,0,0.551728236
421424,1,1,1,5,3,0,3560,0,0,1,34,1,2,1,0,0,0,1,0.55176097
117944,1,1,1,9,0,0,1950,0,0,1,33,0,3,1,0,0,1,0,0.55179326
326208,1,1,1,7,1,1,1300,0,0,1,68,1,1,0,0,0,0,1,0.551890938
155212,1,1,1,9,2,0,3380,0,1,1,35,1,1,0,0,8,1,1,0.551902389
231530,1,1,1,9,4,0,8100,20,0,1,91,1,1,0,0,0,21,1,0.551913747
108858,1,1,1,9,2,0,2700,0,1,1,33,0,1,0,1,0,1,0,0.551948729
399281,1,1,1,9,4,0,1980,0,1,1,14,1,3,1,0,0,1,1,0.551950882
4044040,1,1,1,5,0,0,1980,0,0,1,51,0,3,1,0,0,0,0,0.551983913
248360,1,1,1,9,0,0,1980,0,1,1,186,0,1,0,0,0,0,0,0.552051727
174880,1,1,0,9,5,0,2700,46.95,0,1,26,0,6,1,0,0,5,0,0.552080414
284759,1,1,1,9,4,0,11440,0,0,1,16,0,3,1,0,174,6,0,0.55213937
408763,1,1,1,5,5,0,1980,50.95,0,1,46,1,3,1,0,0,3,1,0.552142841
396256,1,1,1,9,16,0,6760,79.72,0,1,53,1,5,1,0,47,7,1,0.552183348
390382,1,1,1,6,3,0,1300,0,2,1,60,1,3,1,0,0,3,1,0.552183913
261395,1,1,1,9,4,0,2600,0,0,1,77,1,3,1,0,1,9,1,0.552286277
454488,1,1,1,3,2,0,1780,0,0,1,30,1,5,1,0,1,6,1,0.552323303
447780,1,1,1,7,0,0,3960,0,0,1,87,1,2,1,0,0,0,1,0.552472923
198827,1,1,1,9,1,0,3380,0,0,1,34,1,1,0,0,0,0,1,0.55251031
354423,1,1,1,8,0,0,3560,0,0,1,135,1,2,1,0,0,1,1,0.55254713
4571638,1,1,1,4,2,1,6760,62.48,0,1,28,0,2,1,0,0,1,0,0.552600076
2228890,1,1,1,9,17,0,3380,118.96,1,1,1,0,5,1,1,0,22,0,0.552665043
2843067,1,1,1,5,8,0,2340,0,1,1,63,0,4,1,0,2,0,0,0.552672431
428387,1,1,1,9,0,0,3960,0,0,1,171,0,2,1,0,0,0,0,0.55274968
131485,1,1,1,9,0,1,13520,0,0,1,15,0,3,1,0,0,3,0,0.552808065
5512004,1,1,1,2,7,0,6760,0,0,0,121,0,5,1,0,5,17,0,0.552897145
286046,1,1,1,9,2,1,40950,0,0,1,19,1,2,1,0,5,8,1,0.552904987
4993170,1,1,0,3,0,0,2340,0,0,1,190,0,14,1,0,0,0,0,0.552923712
4223271,1,1,1,5,0,0,3510,0,2,1,32,0,2,1,0,0,0,0,0.552927525
433062,1,1,1,9,0,0,2700,0,0,1,65,0,3,1,0,0,2,0,0.552988685
252067,1,1,0,9,0,0,2700,0,0,1,97,0,3,1,0,0,1,0,0.553013427
260306,1,1,1,9,1,0,5400,0,0,1,3,1,1,0,0,0,1,1,0.553129173
412261,1,1,1,5,6,0,3560,0,0,1,12,0,7,1,0,0,11,0,0.553139258
264893,1,1,1,9,3,0,1980,0,2,1,13,0,3,1,0,0,1,0,0.553152205
176035,1,1,1,8,0,0,5070,0,0,1,19,0,1,0,0,0,0,0,0.553295563
113863,1,1,0,9,0,0,5070,0,0,1,23,0,2,1,0,0,0,0,0.553323863
428222,1,1,1,9,0,0,5400,0,2,1,168,0,1,0,0,0,0,0,0.553343279
467266,1,1,1,3,9,0,2600,0,0,1,72,1,5,1,0,0,12,1,0.553383485
320279,1,1,1,10,3,0,3560,0,1,1,67,0,2,1,0,0,5,0,0.553400947
239736,1,1,1,9,3,0,2700,200.4,1,1,12,1,5,1,0,0,6,1,0.553410538
138063,1,1,1,9,2,0,2700,0,1,1,33,0,3,1,1,0,6,0,0.55352869
439255,1,1,1,9,0,0,1980,0,0,1,248,1,4,1,0,0,2,1,0.553556524
404968,1,1,1,5,7,0,3560,0,0,1,39,1,5,1,0,0,11,1,0.553565412
212148,1,1,1,9,3,0,10140,0,0,1,38,1,5,1,0,0,4,1,0.553876625
261340,1,1,1,9,9,0,6760,0,0,1,49,0,5,1,0,17,7,0,0.554029298
101983,1,1,1,9,0,0,3380,0,0,1,38,0,2,1,0,0,0,0,0.554038469
273154,1,1,1,9,1,0,2340,0,1,1,29,0,6,1,1,0,5,0,0.554127349
184120,1,1,1,2,5,0,2340,0,0,0,45,0,4,1,0,0,7,0,0.554227027
267489,1,1,1,9,2,0,4680,0,0,1,22,0,2,1,0,0,3,0,0.554248892
153254,1,1,1,9,0,0,6760,0,1,1,45,0,2,1,0,0,1,0,0.554334405
321753,1,1,1,10,0,0,4680,0,0,1,54,0,2,1,0,0,1,0,0.554345664
133047,1,1,1,9,0,0,2700,0,0,1,29,0,7,1,0,0,7,0,0.554358145
4035691,1,1,1,5,1,0,3900,0,0,1,14,0,1,0,0,0,0,0,0.554358312
218286,1,1,1,9,2,0,2700,0,0,1,17,0,2,1,0,0,3,0,0.554421011
131133,1,1,1,9,4,1,3510,0,0,1,1523,0,3,1,0,0,9,0,0.554466382
125380,1,1,1,9,2,0,1980,0,2,1,19,1,1,0,0,0,1,1,0.554501675
322578,1,1,1,7,7,0,3560,40,1,1,73,1,4,1,0,0,5,1,0.55474952
324998,1,1,1,7,2,0,2970,0,2,1,68,1,8,1,1,104,2,1,0.554820903
118879,1,1,1,9,4,0,1980,0,1,1,118,1,5,1,0,0,6,1,0.554861657
122113,1,1,1,9,3,0,1950,0,1,1,33,1,1,0,0,0,0,1,0.554902784
370483,1,1,1,5,1,0,2340,0,1,1,17,0,8,1,1,1,6,0,0.554921214
365995,1,1,1,4,3,0,3960,129.43,1,1,124,1,2,1,0,63,1,1,0.554942123
4044487,1,1,1,5,6,0,2700,0,0,1,15,1,4,1,0,0,6,1,0.555031509
155256,1,1,1,9,0,0,2340,0,0,1,25,0,2,1,0,0,1,0,0.55509581
326626,1,1,1,7,1,0,5400,0,0,1,596,1,1,0,0,0,2,1,0.555121979
115942,1,1,1,9,3,0,3960,0,0,1,21,1,4,1,0,0,2,1,0.555160671
188597,1,1,1,9,11,0,2340,138.48,1,1,12,1,5,1,0,0,9,1,0.555187504
291007,1,1,1,9,0,0,3900,0,0,1,1185,0,2,1,0,0,3,0,0.555253781
104359,1,1,1,9,2,0,7800,0,0,1,6,1,2,1,0,0,2,1,0.555269299
275662,1,1,1,9,3,0,7120,0,0,1,18,1,6,1,0,0,4,1,0.555304945
424845,1,1,1,5,5,5,3560,0,0,1,19,1,1,0,0,0,3,1,0.555306558
140681,1,1,1,9,1,0,3380,0,1,1,71,0,6,1,0,0,5,0,0.555308704
4650267,1,1,1,4,2,0,2340,0,1,1,222,1,2,1,0,0,1,1,0.555373641
210806,1,1,0,9,0,0,2700,0,3,1,919,0,2,1,2,0,0,0,0.555398307
133168,1,1,1,9,4,2,2700,0,1,1,19,0,3,1,0,0,6,0,0.55580991
441290,1,1,1,4,5,0,1300,0,0,1,41,0,7,1,0,0,17,0,0.555849618
366611,1,1,1,3,3,0,1780,0,1,1,37,0,1,0,0,0,4,0,0.555882619
443765,0,1,0,9,2,0,2700,0,2,1,27,0,1,0,0,0,0,0,0.555908061
285419,1,1,1,9,0,0,3380,0,0,1,29,1,3,1,0,0,2,1,0.555995939
275926,1,1,1,9,0,0,11700,0,0,1,28,0,2,1,0,0,1,0,0.556082913
448662,1,1,1,3,5,0,4680,0,0,1,15,1,2,1,0,1,5,1,0.55610742
198332,1,1,1,9,1,0,3380,0,0,1,41,0,4,1,0,0,6,0,0.556120392
129835,1,1,1,9,1,0,3380,0,0,1,23,1,1,0,0,0,1,1,0.556161652
263969,1,1,1,9,0,0,2600,0,1,1,36,0,2,1,0,0,0,0,0.556284877
379756,1,1,1,1,1,0,3560,0,1,0,2574,0,1,0,0,3,0,0,0.55630667
103919,1,1,1,9,4,0,3900,62.45,0,1,738,0,3,1,0,0,2,0,0.556314281
139372,1,1,1,9,0,0,3380,0,0,1,14,1,5,1,0,0,2,1,0.556363819
172196,1,1,0,9,0,0,1350,0,0,1,24,0,3,1,0,0,0,0,0.556570067
424658,1,1,0,4,1,1,1300,0,0,1,11,0,2,1,0,0,2,0,0.556595942
248316,1,1,1,9,13,1,4680,0,0,1,72,0,4,1,0,0,9,0,0.556623615
279666,1,1,1,9,11,0,15600,0,0,1,34,0,5,1,0,0,10,0,0.556786277
157885,1,1,1,9,1,0,5400,157.46,0,1,26,1,2,1,0,0,3,1,0.55690504
380757,1,1,1,5,2,0,1300,0,0,1,19,0,6,1,0,0,5,0,0.556992749
341289,1,1,0,9,0,0,3960,0,1,1,92,0,3,1,0,0,0,0,0.557061587
156884,1,1,0,9,0,0,1780,0,1,1,2465,0,1,0,0,0,0,0,0.557078265
4217760,1,1,1,5,0,0,10800,0,0,1,12,1,1,0,0,0,0,1,0.557144944
271823,1,1,1,9,1,0,2700,24.95,2,1,36,1,2,1,2,0,2,1,0.557395142
271097,1,1,1,9,2,0,2700,0,0,1,18,0,8,1,0,6,8,0,0.557495332
446042,1,1,1,5,4,0,2600,0,0,1,10,1,4,1,0,0,4,1,0.557562554
367370,1,1,1,9,0,0,4680,0,0,1,19,1,3,1,0,0,1,1,0.55763658
324206,1,1,1,7,0,0,2340,0,1,1,62,0,2,1,0,0,1,0,0.557656636
116624,1,1,1,9,1,0,3380,0,0,1,35,1,5,1,0,0,1,1,0.557694067
438078,1,1,1,8,0,0,2700,0,1,1,132,0,2,1,0,0,4,0,0.557723517
424966,1,1,1,4,1,0,2600,0,0,1,14,0,6,1,0,0,4,0,0.557873747
176838,1,1,1,9,0,0,2340,192.48,2,1,2269,0,5,1,1,0,0,0,0.557882345
122949,1,1,1,9,0,0,2700,0,0,1,225,1,3,1,0,43,2,1,0.557931683
318992,1,1,1,9,2,0,2600,0,0,1,87,0,1,0,0,0,2,0,0.557946881
186386,1,1,1,9,1,0,4680,0,0,1,37,1,3,1,0,0,2,1,0.55798141
361991,1,1,1,7,8,0,3960,0,0,1,82,1,3,1,0,0,12,1,0.557986266
291073,1,1,1,9,4,0,5160,0,0,1,33,1,3,1,0,0,5,1,0.558040831
440674,1,1,1,7,0,0,1300,0,0,1,41,0,3,1,0,0,3,0,0.55804686
177124,1,1,1,9,1,0,1780,0,0,1,31,1,4,1,0,0,1,1,0.558047181
5512061,1,1,1,2,5,0,2700,76.45,0,0,13,0,2,1,0,2,11,0,0.558120424
379558,1,1,1,9,0,0,3560,0,0,1,32,1,1,0,0,0,2,1,0.558162638
473397,1,1,1,3,2,0,2600,76.44,0,1,15,1,3,1,0,0,2,1,0.558181687
409621,1,1,1,4,3,0,3560,0,0,1,37,1,3,1,0,29,3,1,0.558213589
217956,1,1,1,9,0,0,2340,0,0,1,4,0,2,1,0,0,0,0,0.558214173
109122,1,1,1,9,3,0,3380,63.56,0,1,38,1,4,1,0,0,5,1,0.558231079
288312,1,1,1,9,11,0,6760,0,0,1,76,0,6,1,0,0,14,0,0.558237767
400524,1,1,1,5,4,0,2600,0,1,1,22,0,4,1,0,0,5,0,0.558241057
351409,1,1,1,5,1,0,3560,0,1,1,243,1,1,0,0,0,0,1,0.558407652
119869,1,1,1,9,2,0,7280,0,0,1,25,1,2,1,0,0,1,1,0.558448075
232696,1,1,1,9,0,1,2700,0,2,1,1251,0,1,0,0,0,0,0,0.558464911
267291,1,1,1,9,0,0,4680,0,1,1,28,0,2,1,0,0,0,0,0.558467971
116415,1,1,1,9,0,0,3380,0,3,1,16,0,3,1,1,0,2,0,0.558664263
184978,1,1,1,9,8,0,5400,0,0,1,23,1,4,1,0,144,5,1,0.558730389
147270,1,1,1,9,11,0,1780,0,0,1,25,1,7,1,0,0,16,1,0.558749855
394232,1,1,1,9,2,0,2700,0,0,1,16,0,4,1,0,0,2,0,0.55878675
322215,1,1,1,9,0,0,4680,0,0,1,72,0,2,1,0,0,0,0,0.558833131
394408,1,1,0,9,9,0,1980,0,3,1,67,0,8,1,1,1,15,0,0.558855478
193492,1,1,0,9,1,0,5400,0,0,1,37,0,3,1,0,0,2,0,0.55891359
6581702,1,1,1,1,0,0,3380,0,0,0,18,1,2,1,0,0,0,1,0.55894571
282262,1,1,1,9,0,0,7800,0,0,1,29,0,3,1,0,0,1,0,0.558966029
253101,1,1,1,9,1,0,12060,0,0,1,33,0,3,1,0,0,1,0,0.559133474
277829,1,1,1,9,3,0,2340,0,2,1,23,0,4,1,2,0,5,0,0.559236049
439794,1,1,1,5,3,0,1980,0,1,1,156,1,3,1,0,0,12,1,0.559387135
121750,1,1,1,9,1,0,2700,0,0,1,8,0,2,1,0,0,0,0,0.559548089
6600304,1,1,1,1,3,0,3380,0,0,0,8,0,2,1,0,0,18,0,0.55964079
208914,1,1,1,9,4,0,2700,93.39,0,1,12,1,4,1,0,0,4,1,0.559795837
4656215,1,1,1,4,36,0,2700,0,2,1,37,0,3,1,1,0,1,0,0.559809448
198838,1,1,1,9,1,0,5400,0,0,1,22,1,2,1,0,189,4,1,0.559855614
262649,1,1,1,9,4,0,2340,0,4,1,2594,1,2,1,2,0,4,1,0.559979289
2644674,1,1,1,8,0,0,1780,0,0,1,6,0,5,1,0,0,2,0,0.559999722
383540,1,1,1,5,2,0,1780,0,0,1,38,0,3,1,0,3,3,0,0.560017979
398973,1,1,1,9,3,0,2340,0,0,1,16,0,3,1,0,0,6,0,0.560089582
4212860,1,1,1,5,3,0,4050,0,0,1,31,0,2,1,0,0,6,0,0.560147992
287124,1,1,1,9,4,0,7800,0,0,1,12,0,5,1,0,0,0,0,0.560154569
419268,1,1,0,5,2,0,1780,0,1,1,12,0,3,1,1,0,4,0,0.560172222
398621,1,1,1,9,8,0,3510,0,0,1,39,0,6,1,0,14,9,0,0.560221713
4217711,1,1,1,5,2,0,6750,0,0,1,8,0,2,1,0,0,1,0,0.560331065
100036,1,1,1,9,0,0,1980,0,0,1,8,0,3,1,0,57,0,0,0.560356272
281580,1,1,1,9,2,0,3380,0,0,1,39,0,2,1,0,0,2,0,0.560461047
188520,1,1,1,8,6,0,2340,0,0,1,58,1,3,1,0,0,7,1,0.560611753
4993592,1,1,1,3,5,0,5070,0,0,1,17,1,3,1,0,0,7,1,0.560643649
127877,1,1,1,9,2,0,4450,0,0,1,14,0,5,1,0,0,7,0,0.560648536
121299,1,1,0,9,0,0,3380,0,3,1,15,0,2,1,1,0,0,0,0.560657602
144256,1,1,1,9,4,0,1780,0,1,1,28,1,3,1,0,0,2,1,0.560676062
4218248,1,1,1,5,2,0,2700,0,0,1,37,1,2,1,0,22,0,1,0.560678101
417233,1,1,1,6,1,0,2340,0,0,1,32,0,4,1,0,0,0,0,0.560684005
405848,1,1,1,5,1,0,2700,0,0,1,31,0,1,0,0,0,1,0,0.560699624
181656,1,1,1,9,2,0,7800,0,0,1,42,0,4,1,0,0,4,0,0.560801465
371220,1,1,1,8,1,0,3960,0,0,1,22,1,1,0,0,0,0,1,0.560928457
170821,1,1,1,9,3,0,2970,0,0,1,22,1,1,0,0,0,0,1,0.561058234
170084,1,1,1,9,7,0,5400,0,0,1,67,1,8,1,0,0,13,1,0.561077274
200268,1,1,1,9,9,0,11280,128.4,0,1,68,0,6,1,0,0,5,0,0.56109628
4651000,1,1,0,4,3,0,3380,0,0,1,15,0,7,1,0,0,10,0,0.561134151
226833,1,1,1,9,2,0,2700,0,3,1,26,0,6,1,1,0,0,0,0.561197659
428640,1,1,1,4,4,0,1300,0,1,1,122,1,4,1,0,166,2,1,0.561227483
119583,1,1,1,9,4,0,2340,320.91,1,1,12,0,4,1,0,0,10,0,0.561298648
447824,1,1,1,7,0,0,2340,0,0,1,85,1,1,0,0,0,2,1,0.561311003
219386,1,1,1,9,3,0,7020,0,0,1,27,1,7,1,0,128,3,1,0.561316863
263364,1,1,1,9,8,0,3900,0,0,1,77,1,4,1,0,0,6,1,0.561527734
4650226,1,1,1,4,1,0,3900,0,0,1,5,0,1,0,0,0,4,0,0.561548286
131474,1,1,0,9,0,0,3380,0,1,1,17,0,2,1,0,0,0,0,0.56161405
141924,1,1,1,9,2,0,1980,30.99,0,1,24,0,3,1,0,0,1,0,0.561713021
159040,1,1,1,9,2,0,3380,189.46,0,1,39,0,3,1,0,0,1,0,0.561723861
297222,1,1,1,9,2,0,3380,0,0,1,84,0,2,1,0,0,2,0,0.561749809
289181,1,1,1,9,10,0,7020,861.49,0,1,25,1,8,1,0,13,7,1,0.561750503
4210401,1,1,1,5,1,0,3380,71.45,0,1,15,1,4,1,0,0,3,1,0.561915391
315252,1,1,1,3,3,0,1780,45.95,0,1,26,1,2,1,0,0,4,1,0.562045197
154805,1,1,1,9,1,0,4950,0,0,1,166,0,1,0,0,0,0,0,0.562143674
169765,1,1,1,9,2,0,2340,0,0,1,15,0,2,1,0,0,1,0,0.562215255
397543,1,1,1,9,0,0,2700,0,0,1,4,0,1,0,0,0,1,0,0.562235724
4917765,1,1,1,3,0,0,1980,0,1,1,1218,0,1,0,0,0,3,0,0.562280474
207539,1,1,1,9,2,0,5400,0,0,1,77,1,4,1,0,16,2,1,0.56231999
299378,1,1,1,9,0,0,3380,0,0,1,31,0,4,1,0,0,0,0,0.562390099
4650218,1,1,1,4,2,0,2340,0,0,1,15,1,2,1,0,0,0,1,0.562393428
228934,1,1,1,9,0,0,1980,0,2,1,14,1,3,1,0,0,1,1,0.562466429
126953,1,1,1,9,9,0,1170,875.06,1,1,16,0,6,1,1,0,2,0,0.562568771
114028,1,1,1,9,1,1,3900,0,0,1,19,0,3,1,0,0,2,0,0.562605633
234786,1,1,1,9,0,0,4680,0,0,1,31,0,2,1,0,81,3,0,0.562661906
371286,1,1,1,9,1,0,1300,0,0,1,36,0,1,0,0,0,0,0,0.562747244
197408,1,1,1,9,1,0,1780,0,0,1,14,0,3,1,0,0,2,0,0.562754855
206439,1,1,1,9,4,0,3380,0,1,1,66,1,8,1,0,0,9,1,0.562774642
207649,1,1,1,8,1,0,5070,0,2,1,6,0,1,0,1,0,1,0,0.562837961
5701177,1,1,1,2,7,0,3510,35.99,0,0,28,1,5,1,0,9,3,1,0.562899642
125644,1,1,1,9,0,0,1690,0,1,1,16,0,1,0,0,0,0,0,0.562927231
171272,1,1,1,9,1,0,4680,0,0,1,20,1,1,0,0,0,2,1,0.563005839
436670,1,1,1,9,1,0,2700,33.99,0,1,233,0,5,1,0,0,6,0,0.563010195
322809,1,1,1,6,1,0,1780,0,0,1,67,0,3,1,0,0,4,0,0.563239022
4386763,1,1,1,5,0,0,6760,0,0,1,25,0,1,0,0,0,0,0,0.563351498
277796,1,1,1,9,2,0,5400,0,0,1,26,0,3,1,0,0,3,0,0.563394615
235556,1,1,1,9,0,0,2600,0,0,1,19,0,3,1,0,0,1,0,0.563406947
227735,1,1,1,9,1,0,2700,0,0,1,15,1,3,1,0,0,4,1,0.563467469
3784579,1,1,1,6,3,0,3560,0,0,1,13,1,1,0,0,0,1,1,0.563517397
343280,1,1,1,5,3,0,5400,0,0,1,401,1,2,1,0,0,2,1,0.563538062
294054,1,1,1,9,8,0,7800,0,0,1,129,1,5,1,0,0,12,1,0.563647856
149140,1,1,1,9,7,0,3380,165.96,0,1,9,1,8,1,0,0,7,1,0.563706204
119198,1,1,1,9,5,0,6760,0,0,1,27,1,3,1,0,0,19,1,0.56374107
495721,1,1,0,3,0,0,1780,0,0,1,22,0,3,1,0,0,0,0,0.563752531
190885,1,1,0,9,2,0,3560,0,0,1,5,0,5,1,0,0,5,0,0.563753688
210894,1,1,1,9,2,1,3960,0,0,1,18,1,1,0,0,24,0,1,0.563758179
144641,1,1,1,9,0,0,2700,0,0,1,92,1,3,1,0,0,4,1,0.563957111
281976,1,1,1,9,0,3,16250,0,0,1,30,0,1,0,0,0,0,0,0.564051608
287806,1,1,1,9,0,0,14850,0,0,1,15,0,6,1,0,0,1,0,0.56406054
3694367,1,1,1,5,11,0,6760,0,0,1,54,1,8,1,0,0,12,1,0.564079364
4650036,1,1,1,4,7,0,3900,0,0,1,18,1,4,1,0,0,12,1,0.564142448
279897,1,1,1,9,1,0,1300,0,1,1,34,0,1,0,0,0,0,0,0.56414394
120298,1,1,1,9,5,1,5400,0,0,1,40,1,5,1,0,0,4,1,0.564152523
443996,1,1,1,9,2,0,2700,0,0,1,37,1,2,1,0,0,3,1,0.564274188
201698,1,1,1,9,0,0,8100,0,0,1,38,0,3,1,0,30,1,0,0.564327648
359417,1,1,1,7,12,0,5400,0,0,1,61,1,5,1,0,189,38,1,0.564354043
218869,1,1,1,9,2,0,3380,0,1,1,22,0,2,1,0,0,1,0,0.564356981
4023051,1,1,1,5,2,0,3900,0,0,1,12,1,2,1,0,0,6,1,0.564503177
165816,1,1,1,9,1,0,22230,0,0,1,2,1,3,1,0,0,1,1,0.56454999
279523,1,1,1,9,0,0,3380,0,1,1,11,0,2,1,0,3,1,0,0.56455146
195967,1,1,1,9,0,0,2340,0,1,1,11,0,1,0,0,0,0,0,0.564632147
154112,1,1,1,9,6,0,12150,0,0,1,4,1,4,1,0,0,5,1,0.564638542
4651083,1,1,1,4,2,0,4680,0,0,1,35,1,2,1,0,4,1,1,0.564705463
280260,1,1,1,9,0,0,5850,0,0,1,22,0,3,1,0,0,2,0,0.564732054
360495,1,1,1,9,3,1,2340,0,0,1,75,0,4,1,0,0,5,0,0.564736108
415869,1,1,1,6,8,0,2700,104.88,1,1,42,1,6,1,0,0,11,1,0.564754384
